,so,pr,po,sn,eo,pn,en,sr,er
Sherry,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Shopping,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shorter,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shot,0.0,0.0,1.5040773967762742,0.0,0.0,4.512232190328822,0.0,0.0,0.0
Shutdown,0.0,1.0986122886681098,1.0986122886681098,0.0,0.0,7.690286020676768,0.0,0.0,0.0
Silver,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sinclair,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
Singh,0.0,1.5040773967762742,0.0,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
Sinhala,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Situation,0.0,0.0,1.5040773967762742,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
Skepticism,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slap,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
SmartNews,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Smh,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Social,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.394449154672439,0.0
Solidarity,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Solutions,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Son,0.0,0.0,0.0,0.0,0.0,4.394449154672439,0.0,0.0,0.0
Sooooo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
South,0.0,0.0,0.0,16.479184330021646,0.0,1.0986122886681098,0.0,5.493061443340549,0.0
SouthAfrica,0.0,0.0,0.0,1.5040773967762742,0.0,1.5040773967762742,0.0,0.0,0.0
Soviet,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Spending,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Spiritual,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Spread,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Srdjan,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Staff,0.0,0.0,0.0,1.5040773967762742,0.0,1.5040773967762742,0.0,0.0,0.0
Stamford,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
Stanley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196
Star,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State,0.0,1.5040773967762742,0.0,0.0,0.0,3.0081547935525483,0.0,0.0,0.0
States,0.0,0.0,1.6218604324326575,0.8109302162163288,0.0,0.8109302162163288,0.0,0.8109302162163288,0.0
Stealth,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Steeves,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Stephen,0.0,0.0,0.0,0.0,0.0,4.394449154672439,0.0,0.0,0.0
Steve,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stonewall,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Students,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0
Stéphane,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Subcontractor,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Sunday,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
Supermarket,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
SupplyChain,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
Supreme,0.0,1.5040773967762742,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0
Surgery,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sushii,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sussex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
Sweden,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Swinton,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
T,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
TALKIN,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TELEVANGELISM,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
TF,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
THA,0.0,6.591673732008658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREATENING,0.0,8.788898309344878,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,0.0,4.394449154672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOM,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRANSMIT,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TV,0.0,0.0,0.0,0.0,0.0,6.591673732008658,0.0,0.0,0.0
TW,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Talton,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Taskforce,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
TeamPfizer,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tedros,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Televangelist,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Television,0.0,0.0,1.5040773967762742,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
Tennessee,0.0,0.0,0.0,0.0,0.0,4.394449154672439,0.0,0.0,0.0
Territory,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Test,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Testing,0.0,0.0,0.0,1.5040773967762742,0.0,1.5040773967762742,0.0,0.0,0.0
Tests,0.0,0.0,0.0,1.5040773967762742,0.0,0.0,0.0,1.5040773967762742,0.0
Texas,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
ThankYouNHS,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
Thanks,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thanksgiving,0.0,0.0,1.5040773967762742,0.0,0.0,0.0,0.0,1.5040773967762742,0.0
TheHill,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Thl,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Thought,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
Threat,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0
Threaten,0.0,1.5040773967762742,0.0,0.0,0.0,4.512232190328822,0.0,0.0,0.0
Thug,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thursday,0.0,1.5040773967762742,0.0,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
Time,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Times,0.0,0.0,0.0,7.520386983881371,0.0,1.5040773967762742,0.0,0.0,0.0
Tiredness,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Tobago,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Today,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Took,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Town,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
Toxic,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Trace,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Trade,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
Tragedy,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Transcript,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0
Transhumans,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
Transplant,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Transport,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0
Travel,0.0,1.0986122886681098,1.0986122886681098,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Traveler,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Trinbago,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Trinetta,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Trini,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Trinidad,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
TrinidadandTobago,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Tru,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trudeau,0.0,1.5040773967762742,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0
Trump,0.0,4.865581297297973,2.4327906486489863,0.0,0.0,1.6218604324326575,0.0,1.6218604324326575,0.0
Trusted,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Tucson,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Tues,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Tuesday,0.0,1.0986122886681098,1.0986122886681098,0.0,0.0,3.295836866004329,0.0,0.0,0.0
Twitter,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
U,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
U.K,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
U.S,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
U.S.,0.0,1.7633599947063572,2.3511466596084762,7.641226643727547,0.0,3.5267199894127144,0.0,2.9389333245105953,0.0
U.S.A,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UAE_BARQ_EN,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
UCT,0.0,0.0,4.394449154672439,0.0,0.0,0.0,0.0,0.0,0.0
UK,0.0,0.8109302162163288,0.8109302162163288,2.4327906486489863,0.0,2.4327906486489863,0.0,0.0,0.0
UNL,0.0,0.0,0.0,0.0,0.0,4.394449154672439,0.0,0.0,0.0
UNVACCINATED,6.591673732008658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196
USA,1.0986122886681098,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0
Uganda,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Ugandans,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
Ukraine,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ummm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
Unconstitutional,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Undisputed,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uni,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Unified,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Union,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unit,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
United,0.0,0.0,2.1972245773362196,1.0986122886681098,0.0,0.0,0.0,1.0986122886681098,0.0
UnitedStates,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Universal,0.0,0.0,0.0,0.0,0.0,1.5040773967762742,0.0,1.5040773967762742,0.0
University,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
Unlimited,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
Unvaccinated,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Update,0.0,0.0,1.5040773967762742,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
Updates,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Ursula,0.0,3.0081547935525483,0.0,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
Use,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utah,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VACCINATED,2.4327906486489863,0.0,0.8109302162163288,0.8109302162163288,0.0,0.0,0.0,0.8109302162163288,0.0
VACCINE,0.0,2.1972245773362196,2.1972245773362196,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
VAERS,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
VARIANT,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
VAX,1.0986122886681098,0.0,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.0
VAXXED,3.0081547935525483,3.0081547935525483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRUS,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vaccinated,0.8109302162163288,0.0,0.0,5.676511513514301,0.0,0.8109302162163288,0.0,0.8109302162163288,0.0
Vaccinating,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vaccination,0.25131442828090617,0.5026288565618123,0.25131442828090617,0.7539432848427186,0.0,1.507886569685437,0.25131442828090617,0.5026288565618123,0.0
Vaccine,1.2565721414045308,1.2565721414045308,2.2618298545281554,2.5131442828090615,0.0,7.2881184201462785,0.25131442828090617,1.7592009979663432,0.0
VaccineInjuries,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VaccineMandate,0.0,0.0,0.0,0.0,0.0,4.394449154672439,0.0,0.0,0.0
VaccinePassports,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VaccineWorks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
Vaccines,0.0,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0
VaccinesWork,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Variant,0.8109302162163288,0.0,0.0,4.054651081081644,0.0,1.6218604324326575,0.0,0.8109302162163288,0.0
Variants,0.0,0.0,0.0,4.394449154672439,0.0,0.0,0.0,0.0,0.0
Vax,0.0,1.7633599947063572,1.7633599947063572,0.5877866649021191,0.0,6.46565331392331,0.0,0.5877866649021191,0.0
Vax-2,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
Vaxxed,1.6218604324326575,0.0,0.8109302162163288,0.0,0.0,1.6218604324326575,0.0,0.8109302162163288,0.0
Vee,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Vejon,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Vermont,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vernon,0.0,1.5040773967762742,0.0,1.5040773967762742,0.0,0.0,0.0,0.0,0.0
Victims,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
Vid,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Video,0.0,0.0,1.5040773967762742,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
Villanueva,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Voice,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Vooma,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
WA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
WASHINGTON,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
WATCHE,6.591673732008658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WH,0.0,0.0,0.0,0.0,0.0,1.5040773967762742,0.0,1.5040773967762742,0.0
WOW,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WPR,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
WSJ,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
WTAF,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
WTF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
WWII,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WYLeg,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
Wade,0.0,4.512232190328822,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0
Walensky,0.0,1.5040773967762742,0.0,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
Wales,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Walgreens,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
Waning,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Warning,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
Washing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
Washington,0.0,3.295836866004329,1.0986122886681098,0.0,0.0,4.394449154672439,0.0,0.0,0.0
Washtenaw,0.0,0.0,0.0,1.5040773967762742,0.0,1.5040773967762742,0.0,0.0,0.0
WatChe,1.5040773967762742,0.0,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0
Watching,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Watford,1.5040773967762742,0.0,3.0081547935525483,0.0,0.0,0.0,0.0,0.0,0.0
WeThePeople,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WearAMask,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wednesday,0.0,0.0,0.8109302162163288,2.4327906486489863,0.0,3.243720864865315,0.0,0.8109302162163288,0.0
WednesdayWisdom,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Weeklong,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
WellnessWednesdsay,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
West,0.0,0.0,0.0,1.5040773967762742,0.0,1.5040773967762742,0.0,0.0,0.0
Wexit,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
Wheeeeee,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Whistleblower,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
White,0.0,2.9389333245105953,1.7633599947063572,2.3511466596084762,0.0,1.1755733298042381,0.0,0.5877866649021191,0.0
Whitmer,0.0,6.591673732008658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wife,4.394449154672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Winnie,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Word,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Words,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Work,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workers,0.0,0.0,0.0,0.0,0.0,6.591673732008658,0.0,0.0,0.0
World,0.5877866649021191,0.0,0.5877866649021191,1.1755733298042381,0.0,0.5877866649021191,0.0,1.1755733298042381,0.0
Worldwide,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Worrisome,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Worst,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Wyatt,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
Xmas,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
YMCA,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
YT,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Yahoo,0.0,0.0,1.5040773967762742,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
Yarmouth,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Year,0.0,0.0,0.0,1.5040773967762742,0.0,1.5040773967762742,0.0,0.0,0.0
Yep,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yo,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
York,0.0,1.5040773967762742,0.0,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
Yorks,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Youthere1,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
ZOMBIE,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zealand,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zeneca,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zients,0.0,0.0,1.5040773967762742,0.0,0.0,0.0,0.0,1.5040773967762742,0.0
Zimbabwe,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Zubymusic,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
a.,1.5040773967762742,0.0,0.0,0.0,1.5040773967762742,0.0,0.0,0.0,0.0
abc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
abgov,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
able,2.1972245773362196,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,1.0986122886681098,0.0
ableg,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abomination,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abortion,1.0986122886681098,0.0,7.690286020676768,0.0,0.0,1.0986122886681098,0.0,0.0,0.0
abpoli,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
absolute,0.0,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,1.0986122886681098,0.0
abt,0.0,0.0,1.5040773967762742,0.0,0.0,0.0,0.0,1.5040773967762742,0.0
abuse,0.0,1.5040773967762742,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0
accept,0.0,0.0,3.0081547935525483,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
accepted,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
access,0.0,0.0,0.0,1.5040773967762742,0.0,0.0,1.5040773967762742,0.0,0.0
accompany,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
accord,0.0,0.8109302162163288,0.0,2.4327906486489863,0.0,0.0,0.8109302162163288,1.6218604324326575,0.0
account,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0
accountability,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
accurate,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
accuse,0.0,0.0,0.0,0.0,0.0,4.394449154672439,0.0,0.0,0.0
ache,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acknowledge,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
acquire,0.0,0.0,1.5040773967762742,0.0,1.5040773967762742,0.0,0.0,0.0,0.0
act,2.1972245773362196,2.1972245773362196,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0
action,0.0,3.0081547935525483,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0
activate,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
activation,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
active,1.5040773967762742,0.0,0.0,1.5040773967762742,0.0,0.0,0.0,0.0,0.0
activity,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
actor,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
actual,1.5040773967762742,0.0,0.0,1.5040773967762742,0.0,0.0,0.0,0.0,0.0
actually,0.0,0.0,4.394449154672439,0.0,0.0,0.0,0.0,0.0,0.0
add,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0,1.5040773967762742,0.0
addition,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
additional,0.0,0.0,0.0,1.5040773967762742,0.0,1.5040773967762742,0.0,0.0,0.0
address,0.0,0.0,0.0,1.5040773967762742,0.0,3.0081547935525483,0.0,0.0,0.0
adhere,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
administer,1.0986122886681098,1.0986122886681098,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0
administration,0.0,4.394449154672439,3.295836866004329,0.0,0.0,4.394449154672439,0.0,0.0,0.0
admit,0.0,0.0,4.512232190328822,0.0,0.0,0.0,0.0,1.5040773967762742,0.0
adolescent,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adorable,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
adult,0.0,1.6218604324326575,0.0,0.8109302162163288,0.0,2.4327906486489863,0.0,0.8109302162163288,0.0
advanced,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adversary,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
adverse,1.6218604324326575,0.0,0.8109302162163288,0.8109302162163288,0.0,0.0,0.0,0.8109302162163288,0.0
advertising,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
advice,0.0,0.0,0.0,3.0081547935525483,0.0,1.5040773967762742,0.0,0.0,0.0
